uuid,iiifurl,iiifthumburl,viewtype,sequence,width,height,maxpixels,created,modified,depictstmsobjectid,assistivetext,objectid,displayorder,roletype,role,constituentid,ulanid,preferreddisplayname,forwarddisplayname,lastname,displaydate,artistofngaobject,beginyear,endyear,visualbrowsertimespan,nationality,visualbrowsernationality,constituenttype,Demonym,Percent_in_NGA,Country,Continent,Country Name,objectid.1,accessioned,accessionnum,locationid,title,displaydate.1,beginyear.1,endyear.1,visualbrowsertimespan.1,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,subclassification,visualbrowserclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,customprinturl
5776ad08-74f2-4a27-ac9c-c03868c89d98,https://api.nga.gov/iiif/5776ad08-74f2-4a27-ac9c-c03868c89d98,"https://api.nga.gov/iiif/5776ad08-74f2-4a27-ac9c-c03868c89d98/full/!200,200/0/default.jpg",primary,0,3202,4000,640.0,2012-01-23 12:30:31-05,2022-06-14 16:39:33-04,30715,,30715,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30715,1,1944.14.46,,The Peoples Revenge,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
741bcfaa-6823-4ea7-9454-9bd8ff527807,https://api.nga.gov/iiif/741bcfaa-6823-4ea7-9454-9bd8ff527807,"https://api.nga.gov/iiif/741bcfaa-6823-4ea7-9454-9bd8ff527807/full/!200,200/0/default.jpg",primary,0,4000,3202,640.0,2012-01-23 12:43:48-05,2022-06-14 16:39:34-04,30247,,30247,1,artist,artist,3597,,"Bracho, Ángel",Ángel Bracho,Bracho,"Mexican, 1911 - 2005",1,1911.0,2005.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30247,1,1944.2.19,,Salute to the Sun,,1911,1944,1901 to 1925,lithograph,,,,"Bracho, Ángel",Ángel Bracho,,Rosenwald Collection,Print,,print,,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
42c1ae2b-e24e-4c9b-a1bc-b0a0d2891edf,https://api.nga.gov/iiif/42c1ae2b-e24e-4c9b-a1bc-b0a0d2891edf,"https://api.nga.gov/iiif/42c1ae2b-e24e-4c9b-a1bc-b0a0d2891edf/full/!200,200/0/default.jpg",primary,0,2575,4000,640.0,2012-01-23 13:36:43-05,2022-06-14 16:39:56-04,30249,,30249,1,artist,artist,3704,500059286.0,"Castellanos, Julio",Julio Castellanos,Castellanos,"Mexican, 1905 - 1947",1,1905.0,1947.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30249,1,1944.2.21,,The Injured Eye,,1905,1947,1901 to 1925,lithograph,,,,"Castellanos, Julio",Julio Castellanos,,Rosenwald Collection,Print,,print,,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
8648c5d7-a8ca-4fe4-a939-552bab335e70,https://api.nga.gov/iiif/8648c5d7-a8ca-4fe4-a939-552bab335e70,"https://api.nga.gov/iiif/8648c5d7-a8ca-4fe4-a939-552bab335e70/full/!200,200/0/default.jpg",primary,0,4000,2559,640.0,2012-01-23 12:55:59-05,2022-06-14 16:39:36-04,30273,,30273,1,artist,artist,5136,500012316.0,"Orozco, José Clemente",José Clemente Orozco,Orozco,"Mexican, 1883 - 1949",1,1883.0,1949.0,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30273,1,1944.2.45,,Flag (Bandera),1928,1928,1928,1926 to 1950,lithograph,"image: 26.04 × 42.55 cm (10 1/4 × 16 3/4 in.)
sheet: 38.42 × 54.93 cm (15 1/8 × 21 5/8 in.)",,,"Orozco, José Clemente",José Clemente Orozco,,Rosenwald Collection,Print,,print,,0,CG-W,,,,,2020-05-06 22:01:32.06-04,
0dab8ff7-58f2-47cf-8134-e34eadd27eaf,https://api.nga.gov/iiif/0dab8ff7-58f2-47cf-8134-e34eadd27eaf,"https://api.nga.gov/iiif/0dab8ff7-58f2-47cf-8134-e34eadd27eaf/full/!200,200/0/default.jpg",primary,0,4000,3065,640.0,2012-01-23 12:53:29-05,2022-06-14 16:39:35-04,30274,,30274,1,artist,artist,5136,500012316.0,"Orozco, José Clemente",José Clemente Orozco,Orozco,"Mexican, 1883 - 1949",1,1883.0,1949.0,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30274,1,1944.2.46,,Requiem,1928,1928,1928,1926 to 1950,lithograph,image: 29.85 × 40.16 cm (11 3/4 × 15 13/16 in.),,,"Orozco, José Clemente",José Clemente Orozco,,Rosenwald Collection,Print,,print,,0,CG-W,,,,,2020-05-06 22:01:32.06-04,
95376c1b-b8e9-4ac9-8b0d-cb809944dc1f,https://api.nga.gov/iiif/95376c1b-b8e9-4ac9-8b0d-cb809944dc1f,"https://api.nga.gov/iiif/95376c1b-b8e9-4ac9-8b0d-cb809944dc1f/full/!200,200/0/default.jpg",primary,0,4821,3541,640.0,2012-01-23 13:41:29-05,2022-06-14 16:39:57-04,30303,,30303,1,artist,artist,1876,500008908.0,"Siqueiros, David Alfaro",David Alfaro Siqueiros,Siqueiros,"Mexican, 1896 - 1974",1,1896.0,1974.0,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30303,1,1944.2.73,,Reclining Nude,1931,1931,1931,1926 to 1950,lithograph on wove paper,"image: 41.28 × 57.79 cm (16 1/4 × 22 3/4 in.)
sheet: 52.86 × 69.85 cm (20 13/16 × 27 1/2 in.)",lower left in graphite: 9/35; lower right in graphite A Siqueiros.,,"Siqueiros, David Alfaro",David Alfaro Siqueiros,,Rosenwald Collection,Print,,print,,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
06b5a19b-c340-4bdc-b577-949f57dbfd3c,https://api.nga.gov/iiif/06b5a19b-c340-4bdc-b577-949f57dbfd3c,"https://api.nga.gov/iiif/06b5a19b-c340-4bdc-b577-949f57dbfd3c/full/!200,200/0/default.jpg",primary,0,4000,3273,640.0,2012-01-23 13:11:17-05,2022-06-14 16:39:41-04,30309,,30309,1,artist,artist,3452,500065904.0,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908.0,2003.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30309,1,1944.2.79,,Apples,1942,1942,1942,1926 to 1950,color lithograph,,,,"Zalce, Alfredo",Alfredo Zalce,,Rosenwald Collection,Print,,print,,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
550a3bbb-36c6-4608-bdc5-6db519a2b13c,https://api.nga.gov/iiif/550a3bbb-36c6-4608-bdc5-6db519a2b13c,"https://api.nga.gov/iiif/550a3bbb-36c6-4608-bdc5-6db519a2b13c/full/!200,200/0/default.jpg",primary,0,3249,4000,640.0,2012-01-23 12:22:36-05,2022-06-14 16:39:30-04,30703,,30703,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30703,1,1944.14.34,,Illustration for a Popular Song,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
bb581adc-a190-4b96-ad3c-004eec8aa4a5,https://api.nga.gov/iiif/bb581adc-a190-4b96-ad3c-004eec8aa4a5,"https://api.nga.gov/iiif/bb581adc-a190-4b96-ad3c-004eec8aa4a5/full/!200,200/0/default.jpg",primary,0,4000,2579,640.0,2012-01-23 13:49:34-05,2022-06-14 16:39:58-04,30639,,30639,1,artist,artist,5136,500012316.0,"Orozco, José Clemente",José Clemente Orozco,Orozco,"Mexican, 1883 - 1949",1,1883.0,1949.0,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30639,1,1944.8.40,,Corner of a House and Figures (Esquina de casa y figuras),1929,1929,1929,1926 to 1950,lithograph,"image: 28.1 × 45.56 cm (11 1/16 × 17 15/16 in.)
sheet: 40.32 × 57.79 cm (15 7/8 × 22 3/4 in.)",,,"Orozco, José Clemente",José Clemente Orozco,,Rosenwald Collection,Print,,print,,0,CG-W,,,,,2020-05-06 22:01:32.06-04,
1b5ce5d5-edc8-4cb3-adb3-1bdaae0db2b9,https://api.nga.gov/iiif/1b5ce5d5-edc8-4cb3-adb3-1bdaae0db2b9,"https://api.nga.gov/iiif/1b5ce5d5-edc8-4cb3-adb3-1bdaae0db2b9/full/!200,200/0/default.jpg",primary,0,8794,12267,640.0,2021-05-20 09:08:31-04,2022-06-10 16:20:06-04,30640,,30640,1,artist,artist,1876,500008908.0,"Siqueiros, David Alfaro",David Alfaro Siqueiros,Siqueiros,"Mexican, 1896 - 1974",1,1896.0,1974.0,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30640,1,1944.8.41,,Black Woman (Dama negra),1931,1931,1931,1926 to 1950,lithograph on wove paper,"image: 50.48 × 35.24 cm (19 7/8 × 13 7/8 in.)
sheet: 58.58 × 40.48 cm (23 1/16 × 15 15/16 in.)",,,"Siqueiros, David Alfaro",David Alfaro Siqueiros,,Rosenwald Collection,Print,,print,,0,CG-W,,,,RIVES,2021-06-03 22:01:13.89-04,
d0ae0ac7-9cfa-4d28-aa4c-b5df07120f69,https://api.nga.gov/iiif/d0ae0ac7-9cfa-4d28-aa4c-b5df07120f69,"https://api.nga.gov/iiif/d0ae0ac7-9cfa-4d28-aa4c-b5df07120f69/full/!200,200/0/default.jpg",primary,0,3214,4000,640.0,2012-01-23 12:23:22-05,2022-06-14 16:39:30-04,30704,,30704,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30704,1,1944.14.35,,The Weavers,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
f1a3c6e8-d0d4-4ac1-beac-5405ca533f0f,https://api.nga.gov/iiif/f1a3c6e8-d0d4-4ac1-beac-5405ca533f0f,"https://api.nga.gov/iiif/f1a3c6e8-d0d4-4ac1-beac-5405ca533f0f/full/!200,200/0/default.jpg",primary,0,3223,4000,640.0,2012-01-23 12:23:57-05,2022-06-14 16:39:31-04,30705,,30705,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30705,1,1944.14.36,,Chicle Gatherer,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
0f30d35a-8e88-44e0-92e1-d6aea92dbceb,https://api.nga.gov/iiif/0f30d35a-8e88-44e0-92e1-d6aea92dbceb,"https://api.nga.gov/iiif/0f30d35a-8e88-44e0-92e1-d6aea92dbceb/full/!200,200/0/default.jpg",primary,0,3191,4000,640.0,2012-01-23 12:14:19-05,2022-06-14 16:39:28-04,30690,,30690,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30690,1,1944.14.22,,Sweat of Blood,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
b73e1b40-11a2-404c-a4c7-178c32a59e8c,https://api.nga.gov/iiif/b73e1b40-11a2-404c-a4c7-178c32a59e8c,"https://api.nga.gov/iiif/b73e1b40-11a2-404c-a4c7-178c32a59e8c/full/!200,200/0/default.jpg",primary,0,3296,4000,640.0,2012-01-23 12:12:35-05,2022-06-14 16:39:28-04,30691,,30691,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30691,1,1944.14.22-46,,25 Prints of Leopoldo Mendez,published 1943,1943,1943,1926 to 1950,portfolio with twenty-five woodcuts on China paper plus introduction and text,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Portfolio,Print,portfolio,,0,CG-W,(see separate records for numbers 22-46),(see separate records for numbers 22-46),,,2019-10-28 22:01:34.883-04,
ed5cf47e-6030-4177-82a5-e04e07653ab2,https://api.nga.gov/iiif/ed5cf47e-6030-4177-82a5-e04e07653ab2,"https://api.nga.gov/iiif/ed5cf47e-6030-4177-82a5-e04e07653ab2/full/!200,200/0/default.jpg",primary,0,3227,4000,640.0,2012-01-23 12:14:51-05,2022-06-14 16:39:28-04,30692,,30692,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30692,1,1944.14.23,,Dreams of Paupers,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
dd557904-2230-4576-ae76-d20dc4f94d7c,https://api.nga.gov/iiif/dd557904-2230-4576-ae76-d20dc4f94d7c,"https://api.nga.gov/iiif/dd557904-2230-4576-ae76-d20dc4f94d7c/full/!200,200/0/default.jpg",primary,0,4000,3251,640.0,2012-01-23 12:15:43-05,2022-06-14 16:39:28-04,30693,,30693,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30693,1,1944.14.24,,Horsemen,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
931b0355-fce4-4d74-bb72-4f2644b43dbe,https://api.nga.gov/iiif/931b0355-fce4-4d74-bb72-4f2644b43dbe,"https://api.nga.gov/iiif/931b0355-fce4-4d74-bb72-4f2644b43dbe/full/!200,200/0/default.jpg",primary,0,4000,3218,640.0,2012-01-23 12:16:32-05,2022-06-14 16:39:29-04,30694,,30694,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30694,1,1944.14.25,,Landowner,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
5726f0a6-1eb3-4af7-8702-0772255668ce,https://api.nga.gov/iiif/5726f0a6-1eb3-4af7-8702-0772255668ce,"https://api.nga.gov/iiif/5726f0a6-1eb3-4af7-8702-0772255668ce/full/!200,200/0/default.jpg",primary,0,3187,4000,640.0,2012-01-23 12:17:16-05,2022-06-14 16:39:29-04,30695,,30695,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30695,1,1944.14.26,,Fools Concert,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
b3418081-7046-465b-ae4d-d06f1789f637,https://api.nga.gov/iiif/b3418081-7046-465b-ae4d-d06f1789f637,"https://api.nga.gov/iiif/b3418081-7046-465b-ae4d-d06f1789f637/full/!200,200/0/default.jpg",primary,0,3168,4000,640.0,2012-01-23 12:17:55-05,2022-06-14 16:39:29-04,30696,,30696,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30696,1,1944.14.27,,Soldier,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
50ee2a2e-00e2-475a-aba7-ab7825c3db82,https://api.nga.gov/iiif/50ee2a2e-00e2-475a-aba7-ab7825c3db82,"https://api.nga.gov/iiif/50ee2a2e-00e2-475a-aba7-ab7825c3db82/full/!200,200/0/default.jpg",primary,0,3176,4000,640.0,2012-01-23 12:18:28-05,2022-06-14 16:39:29-04,30697,,30697,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30697,1,1944.14.28,,An Accident,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
a8db9c1c-ca7a-4ca7-84fe-9d7576ace22d,https://api.nga.gov/iiif/a8db9c1c-ca7a-4ca7-84fe-9d7576ace22d,"https://api.nga.gov/iiif/a8db9c1c-ca7a-4ca7-84fe-9d7576ace22d/full/!200,200/0/default.jpg",primary,0,3239,4000,640.0,2012-01-23 12:19:24-05,2022-06-14 16:39:29-04,30698,,30698,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30698,1,1944.14.29,,The Symphonic Concert of Skeletons,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
96c34425-13be-48b8-a1e7-245ebef31ef3,https://api.nga.gov/iiif/96c34425-13be-48b8-a1e7-245ebef31ef3,"https://api.nga.gov/iiif/96c34425-13be-48b8-a1e7-245ebef31ef3/full/!200,200/0/default.jpg",primary,0,3216,4000,640.0,2012-01-23 12:19:54-05,2022-06-14 16:39:29-04,30699,,30699,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30699,1,1944.14.30,,Stablemen,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
5b8efbae-be7b-434d-8a34-a3a119b7c685,https://api.nga.gov/iiif/5b8efbae-be7b-434d-8a34-a3a119b7c685,"https://api.nga.gov/iiif/5b8efbae-be7b-434d-8a34-a3a119b7c685/full/!200,200/0/default.jpg",primary,0,3195,4000,640.0,2012-01-23 12:20:31-05,2022-06-14 16:39:30-04,30700,,30700,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30700,1,1944.14.31,,Prisoner,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
afe9a6f1-b7b6-46a7-9b07-a93dd0435f28,https://api.nga.gov/iiif/afe9a6f1-b7b6-46a7-9b07-a93dd0435f28,"https://api.nga.gov/iiif/afe9a6f1-b7b6-46a7-9b07-a93dd0435f28/full/!200,200/0/default.jpg",primary,0,3209,4000,640.0,2012-01-23 12:21:22-05,2022-06-14 16:39:30-04,30701,,30701,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,30701,1,1944.14.32,,Newsboys,1943,1943,1943,1926 to 1950,woodcut on China paper,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,2019-10-28 22:01:34.883-04,
b8cb2f1a-f966-463a-8520-17d6c9b1541e,https://api.nga.gov/iiif/b8cb2f1a-f966-463a-8520-17d6c9b1541e,"https://api.nga.gov/iiif/b8cb2f1a-f966-463a-8520-17d6c9b1541e/full/!200,200/0/default.jpg",primary,0,2335,4000,640.0,2012-01-23 12:45:11-05,2022-06-14 16:39:34-04,33117,,33117,1,artist,artist,4962,500111715.0,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902.0,1969.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,33117,1,1946.11.108,,Mexico,1945,1945,1945,1926 to 1950,woodcut,,,,"Méndez, Leopoldo",Leopoldo Méndez,,Rosenwald Collection,Print,,print,,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
6423d549-6ba5-4d31-8c4f-7e1d3d7124ae,https://api.nga.gov/iiif/6423d549-6ba5-4d31-8c4f-7e1d3d7124ae,"https://api.nga.gov/iiif/6423d549-6ba5-4d31-8c4f-7e1d3d7124ae/full/!200,200/0/default.jpg",primary,0,2493,3284,640.0,2012-01-23 13:32:57-05,2022-06-14 16:39:55-04,33363,,33363,1,artist,artist,3820,500118509.0,"Costa, Olga",Olga Costa,Costa,"Mexican, born 1913",1,1913.0,2013.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,33363,1,1946.21.105,,Woman Seated,probably 1940,1940,1940,1926 to 1950,lithograph,,,,"Costa, Olga",Olga Costa,,Rosenwald Collection,Print,,print,,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
7dea3dd2-9d11-4bf2-8c9f-cff3c2355583,https://api.nga.gov/iiif/7dea3dd2-9d11-4bf2-8c9f-cff3c2355583,"https://api.nga.gov/iiif/7dea3dd2-9d11-4bf2-8c9f-cff3c2355583/full/!200,200/0/default.jpg",primary,0,4000,3524,640.0,2012-01-23 13:00:00-05,2022-06-14 16:39:36-04,33513,,33513,1,artist,artist,3452,500065904.0,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908.0,2003.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,33513,1,1946.21.182-189,,Yucatán,published 1946,1946,1946,1926 to 1950,portfolio with 8 lithographs,,,,"Zalce, Alfredo",Alfredo Zalce,,Rosenwald Collection,Portfolio,Print,portfolio,,0,CG-W,(see separate records for numbers 182-189),(see separate records for numbers 182-189),,,2019-10-28 22:01:34.883-04,
bb2278f8-99b5-472b-b6e6-f13ae9275feb,https://api.nga.gov/iiif/bb2278f8-99b5-472b-b6e6-f13ae9275feb,"https://api.nga.gov/iiif/bb2278f8-99b5-472b-b6e6-f13ae9275feb/full/!200,200/0/default.jpg",primary,0,4000,3455,640.0,2012-01-23 13:02:00-05,2022-06-14 16:39:36-04,33514,,33514,1,artist,artist,3452,500065904.0,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908.0,2003.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,33514,1,1946.21.183,,Fisherman,1945,1945,1945,1926 to 1950,lithograph,,,,"Zalce, Alfredo",Alfredo Zalce,,Rosenwald Collection,Print,,print,,0,CG-W,Yucatan: no.2,Yucatan: no.2 [1946.21.182-189],,,2019-10-28 22:01:34.883-04,
409133cc-0199-49a5-995f-88a0092f6f70,https://api.nga.gov/iiif/409133cc-0199-49a5-995f-88a0092f6f70,"https://api.nga.gov/iiif/409133cc-0199-49a5-995f-88a0092f6f70/full/!200,200/0/default.jpg",primary,0,3462,4000,640.0,2012-01-23 13:02:57-05,2022-06-14 16:39:36-04,33515,,33515,1,artist,artist,3452,500065904.0,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908.0,2003.0,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,33515,1,1946.21.184,,Woman Seated,1945,1945,1945,1926 to 1950,lithograph,,,,"Zalce, Alfredo",Alfredo Zalce,,Rosenwald Collection,Print,,print,,0,CG-W,Yucatan: no.3,Yucatan: no.3 [1946.21.182-189],,,2019-10-28 22:01:34.883-04,
