uuid,iiifurl,iiifthumburl,viewtype,sequence,width,height,maxpixels,created,modified,depictstmsobjectid,assistivetext,objectid,displayorder,roletype,role,constituentid,ulanid,preferreddisplayname,forwarddisplayname,lastname,displaydate,artistofngaobject,beginyear,endyear,visualbrowsertimespan,nationality,visualbrowsernationality,constituenttype,Demonym,Percent_in_NGA,Country,Continent,Country Name
ec5a4f1a-f913-436f-b162-b47e83d23ce5,https://api.nga.gov/iiif/ec5a4f1a-f913-436f-b162-b47e83d23ce5,"https://api.nga.gov/iiif/ec5a4f1a-f913-436f-b162-b47e83d23ce5/full/!200,200/0/default.jpg",primary,0,2215,3000,640,2015-02-25 12:45:33-05,2022-05-17 18:13:53-04,165695,,165695,15,artist,artist,48199,,"Macedo, Sergio",Sergio Macedo,Macedo,"Brazilian, born 1951",1,1951,,1951 to 1975,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
ed27b62b-1dc8-4cf4-b40a-6289bbea481b,https://api.nga.gov/iiif/ed27b62b-1dc8-4cf4-b40a-6289bbea481b,"https://api.nga.gov/iiif/ed27b62b-1dc8-4cf4-b40a-6289bbea481b/full/!200,200/0/default.jpg",primary,0,2770,4000,640,2012-01-23 13:50:27-05,2022-06-14 16:39:58-04,48684,,48684,1,artist,artist,5444,,"Silva Santamaría, Guillermo",Guillermo Silva Santamaría,Silva Santamaría,"Mexican, born 1922",1,1922,,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
ed5cf47e-6030-4177-82a5-e04e07653ab2,https://api.nga.gov/iiif/ed5cf47e-6030-4177-82a5-e04e07653ab2,"https://api.nga.gov/iiif/ed5cf47e-6030-4177-82a5-e04e07653ab2/full/!200,200/0/default.jpg",primary,0,3227,4000,640,2012-01-23 12:14:51-05,2022-06-14 16:39:28-04,30692,,30692,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
edeb1537-b0ba-44b0-9f3d-48c691a4cdba,https://api.nga.gov/iiif/edeb1537-b0ba-44b0-9f3d-48c691a4cdba,"https://api.nga.gov/iiif/edeb1537-b0ba-44b0-9f3d-48c691a4cdba/full/!200,200/0/default.jpg",primary,0,4000,3106,640,2011-12-28 16:20:03-05,2022-06-14 16:36:02-04,48415,,48415,1,artist,artist,1707,500057123,Matta,Matta,Matta,"Chilean, 1911 - 2002",1,1911,2002,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile
ee10791e-4749-497d-847a-f81360eba018,https://api.nga.gov/iiif/ee10791e-4749-497d-847a-f81360eba018,"https://api.nga.gov/iiif/ee10791e-4749-497d-847a-f81360eba018/full/!200,200/0/default.jpg",primary,0,3449,4000,640,2012-01-20 18:26:03-05,2022-06-14 16:39:27-04,58637,,58637,1,artist,artist,4585,,"Larez, Francisco",Francisco Larez,Larez,"Venezuelan, born 1936",1,1936,,1926 to 1950,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of"
ee90b342-04ac-47a6-89b6-fe739db5df61,https://api.nga.gov/iiif/ee90b342-04ac-47a6-89b6-fe739db5df61,"https://api.nga.gov/iiif/ee90b342-04ac-47a6-89b6-fe739db5df61/full/!200,200/0/default.jpg",primary,0,4000,2726,640,2012-01-23 13:35:46-05,2022-06-14 16:39:56-04,61932,,61932,1,artist,artist,3845,500021586,"Cuevas, José Luis",José Luis Cuevas,Cuevas,"Mexican, 1934 - 2017",1,1934,2017,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
ef58aaf0-3973-43ca-bef0-e20cd638b3bc,https://api.nga.gov/iiif/ef58aaf0-3973-43ca-bef0-e20cd638b3bc,"https://api.nga.gov/iiif/ef58aaf0-3973-43ca-bef0-e20cd638b3bc/full/!200,200/0/default.jpg",primary,0,5952,7437,640,2018-02-27 18:18:14-05,2022-05-25 11:21:15-04,126503,,126503,1,artist,artist,24991,,"Batista, Abraao",Abraao Batista,Batista,"Brazilian, born 1941",1,1941,,1926 to 1950,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
f1a3c6e8-d0d4-4ac1-beac-5405ca533f0f,https://api.nga.gov/iiif/f1a3c6e8-d0d4-4ac1-beac-5405ca533f0f,"https://api.nga.gov/iiif/f1a3c6e8-d0d4-4ac1-beac-5405ca533f0f/full/!200,200/0/default.jpg",primary,0,3223,4000,640,2012-01-23 12:23:57-05,2022-06-14 16:39:31-04,30705,,30705,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
f1b3c5a3-aa3d-421d-83c0-17f96a01ad31,https://api.nga.gov/iiif/f1b3c5a3-aa3d-421d-83c0-17f96a01ad31,"https://api.nga.gov/iiif/f1b3c5a3-aa3d-421d-83c0-17f96a01ad31/full/!200,200/0/default.jpg",primary,0,2574,4000,640,2011-12-28 16:00:04-05,2022-06-14 16:35:59-04,58849,,58849,1,artist,artist,5141,500469327,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920,2001,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
f35a3591-7a96-48f8-b210-67bed580876e,https://api.nga.gov/iiif/f35a3591-7a96-48f8-b210-67bed580876e,"https://api.nga.gov/iiif/f35a3591-7a96-48f8-b210-67bed580876e/full/!200,200/0/default.jpg",primary,0,3178,4000,640,2012-01-23 12:28:56-05,2022-06-14 16:39:32-04,30713,,30713,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
f4437637-fe78-4994-9edf-db6e5553f1d5,https://api.nga.gov/iiif/f4437637-fe78-4994-9edf-db6e5553f1d5,"https://api.nga.gov/iiif/f4437637-fe78-4994-9edf-db6e5553f1d5/full/!200,200/0/default.jpg",primary,0,6648,8487,640,2019-06-28 18:16:30-04,2022-06-09 10:35:16-04,218532,,218532,1,artist,artist,50060,,"Lovera, Héctor Rondón",Héctor Rondón Lovera,Lovera,"Venezuelan, 1933 - 1984",1,1933,1984,1926 to 1950,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of"
f578ce52-6ae5-43b5-a161-77341a931e41,https://api.nga.gov/iiif/f578ce52-6ae5-43b5-a161-77341a931e41,"https://api.nga.gov/iiif/f578ce52-6ae5-43b5-a161-77341a931e41/full/!200,200/0/default.jpg",primary,0,3208,4000,640,2012-01-23 12:29:32-05,2022-06-14 16:39:32-04,30714,,30714,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
f60130f2-2549-4593-ac6e-fb8809b47c28,https://api.nga.gov/iiif/f60130f2-2549-4593-ac6e-fb8809b47c28,"https://api.nga.gov/iiif/f60130f2-2549-4593-ac6e-fb8809b47c28/full/!200,200/0/default.jpg",primary,0,12883,15923,,2017-01-12 14:57:26-05,2022-05-20 11:02:33-04,45867,,45867,3,owner,previous owner,9371,500031425,"de Zayas, Marius",Marius de Zayas,de Zayas,"Mexican, 1880 - 1961",1,1880,1961,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
f7622164-e661-4960-a323-2edc58ed29bd,https://api.nga.gov/iiif/f7622164-e661-4960-a323-2edc58ed29bd,"https://api.nga.gov/iiif/f7622164-e661-4960-a323-2edc58ed29bd/full/!200,200/0/default.jpg",primary,0,3295,4000,640,2012-01-23 13:44:50-05,2022-06-14 16:39:57-04,64168,,64168,1,artist,artist,1918,500024331,"Tamayo, Rufino",Rufino Tamayo,Tamayo,"Mexican, 1899 - 1991",1,1899,1991,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
f7fcad2d-4b71-468f-b067-f7baf9bf1656,https://api.nga.gov/iiif/f7fcad2d-4b71-468f-b067-f7baf9bf1656,"https://api.nga.gov/iiif/f7fcad2d-4b71-468f-b067-f7baf9bf1656/full/!200,200/0/default.jpg",primary,0,2694,4000,,2015-07-07 14:29:52-04,2022-05-20 14:40:14-04,211390,,211390,1,artist,artist,22253,500118440,"Iturbide, Graciela",Graciela Iturbide,Iturbide,"Mexican, born 1942",1,1942,,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
f8a0c85d-7cfa-4e63-aeea-d67f99ea9a28,https://api.nga.gov/iiif/f8a0c85d-7cfa-4e63-aeea-d67f99ea9a28,"https://api.nga.gov/iiif/f8a0c85d-7cfa-4e63-aeea-d67f99ea9a28/full/!200,200/0/default.jpg",primary,0,5297,4171,640,2011-02-04 15:23:10-05,2022-05-20 14:15:08-04,46537,,46537,1,artist,artist,1831,500025126,"Rivera, Diego",Diego Rivera,Rivera,"Mexican, 1886 - 1957",1,1886,1957,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
f8f8a195-a6e4-4797-87c1-e0c4669f38d4,https://api.nga.gov/iiif/f8f8a195-a6e4-4797-87c1-e0c4669f38d4,"https://api.nga.gov/iiif/f8f8a195-a6e4-4797-87c1-e0c4669f38d4/full/!200,200/0/default.jpg",primary,0,3046,4000,640,2012-01-19 16:13:48-05,2022-06-14 16:38:55-04,37447,,37447,1,artist,artist,3044,,"Sica, Armando",Armando Sica,Sica,"Argentinean, born 1917",1,1917,2017,1901 to 1925,Argentinean,Other,individual,Argentinean,0.001306591755406,AR,South America,Argentina
f9d1f8e4-f00c-4a90-88f0-fefd6e2de5c6,https://api.nga.gov/iiif/f9d1f8e4-f00c-4a90-88f0-fefd6e2de5c6,"https://api.nga.gov/iiif/f9d1f8e4-f00c-4a90-88f0-fefd6e2de5c6/full/!200,200/0/default.jpg",primary,0,7588,7695,640,2021-11-09 14:45:05-05,2022-06-28 22:13:55.45-04,127530,,127530,1,artist,sculptor,27441,500027187,"Soto, Jesús Rafael",Jesús Rafael Soto,Soto,"Venezuelan, 1923 - 2005",1,1923,2005,1901 to 1925,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of"
fa54a7e5-3735-4f57-a26a-e4fdb1117d32,https://api.nga.gov/iiif/fa54a7e5-3735-4f57-a26a-e4fdb1117d32,"https://api.nga.gov/iiif/fa54a7e5-3735-4f57-a26a-e4fdb1117d32/full/!200,200/0/default.jpg",primary,0,4000,2926,640,2012-01-23 12:06:59-05,2022-06-14 16:39:27-04,64176,,64176,1,artist,artist,1918,500024331,"Tamayo, Rufino",Rufino Tamayo,Tamayo,"Mexican, 1899 - 1991",1,1899,1991,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
fa868d39-9b39-4d1c-8f6a-6a511ca9f3c5,https://api.nga.gov/iiif/fa868d39-9b39-4d1c-8f6a-6a511ca9f3c5,"https://api.nga.gov/iiif/fa868d39-9b39-4d1c-8f6a-6a511ca9f3c5/full/!200,200/0/default.jpg",primary,0,2876,4000,640,2015-07-08 10:35:48-04,2022-05-20 14:40:28-04,196189,,196189,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
fcbe84cb-faa8-471d-b4be-7df9a9736b23,https://api.nga.gov/iiif/fcbe84cb-faa8-471d-b4be-7df9a9736b23,"https://api.nga.gov/iiif/fcbe84cb-faa8-471d-b4be-7df9a9736b23/full/!200,200/0/default.jpg",primary,0,4000,3169,,2013-09-30 17:19:59-04,2022-05-17 17:58:55-04,163508,,163508,1,artist,artist,5265,500032573,"Posada, José Guadalupe",José Guadalupe Posada,Posada,"Mexican, 1851 - 1913",1,1851,1913,1851 to 1875,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
fd8cbc25-5b31-4853-8189-cfffc1c54106,https://api.nga.gov/iiif/fd8cbc25-5b31-4853-8189-cfffc1c54106,"https://api.nga.gov/iiif/fd8cbc25-5b31-4853-8189-cfffc1c54106/full/!200,200/0/default.jpg",primary,0,3402,3620,640,2011-01-10 17:08:55-05,2022-06-15 12:55:25-04,62015,,62015,1,artist,artist,5918,500117602,Gego,Gego,Gego,"Venezuelan, 1912 - 1994",1,1912,1994,1901 to 1925,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of"
fe675d7d-7a1a-49b3-a318-1e096d1f5ce9,https://api.nga.gov/iiif/fe675d7d-7a1a-49b3-a318-1e096d1f5ce9,"https://api.nga.gov/iiif/fe675d7d-7a1a-49b3-a318-1e096d1f5ce9/full/!200,200/0/default.jpg",primary,0,4000,3351,640,2012-01-23 13:10:25-05,2022-06-14 16:39:40-04,33512,,33512,1,artist,artist,3452,500065904,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908,2003,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
febd43c1-fb21-40c1-9e9a-472ca79a2185,https://api.nga.gov/iiif/febd43c1-fb21-40c1-9e9a-472ca79a2185,"https://api.nga.gov/iiif/febd43c1-fb21-40c1-9e9a-472ca79a2185/full/!200,200/0/default.jpg",primary,0,3904,3609,640,2012-01-23 13:03:55-05,2022-06-14 16:39:37-04,33516,,33516,1,artist,artist,3452,500065904,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908,2003,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
fecfdd9c-3866-4a4a-9823-6e24d34d37b8,https://api.nga.gov/iiif/fecfdd9c-3866-4a4a-9823-6e24d34d37b8,"https://api.nga.gov/iiif/fecfdd9c-3866-4a4a-9823-6e24d34d37b8/full/!200,200/0/default.jpg",primary,0,4000,2781,640,2015-07-08 10:49:51-04,2022-05-20 14:40:31-04,197749,,197749,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
00513eca-9795-4076-b5dd-63abfb5dd036,https://api.nga.gov/iiif/00513eca-9795-4076-b5dd-63abfb5dd036,"https://api.nga.gov/iiif/00513eca-9795-4076-b5dd-63abfb5dd036/full/!200,200/0/default.jpg",primary,0,4000,2871,640,2011-04-14 16:38:20-04,2022-05-19 13:02:05-04,150712,,150712,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
00822cb7-0744-42c4-b68f-18219af95980,https://api.nga.gov/iiif/00822cb7-0744-42c4-b68f-18219af95980,"https://api.nga.gov/iiif/00822cb7-0744-42c4-b68f-18219af95980/full/!200,200/0/default.jpg",primary,0,4000,3405,640,2012-01-23 13:08:01-05,2022-06-14 16:39:39-04,33520,,33520,1,artist,artist,3452,500065904,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908,2003,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
